id,temperature,soiling_ratio,voltage,current,module_temperature,efficiency,voltage_v,current_a,light_lux,temperature_c,power_w,fault_label
10054,,0.980764694041684,15.7426823314504,0.986112889098341,30.4655747685619,0.742389167245091,27.17,0.09,7261,48.1,2.45,Open_Circuit
11561,37.1756060606448,0.669438050248364,5.05593138595634,3.69939215647251,42.5762337292546,0.61118494150666,37.55,3.01,76729,45.6,113.03,Normal
,,,,,,,19.35,3.88,5816,33.2,75.05,Shaded
3449,30.436695198874,0.980837508007295,0,0.271049154438786,32.0928970740684,0.526420958913659,27.19,6.49,74781,39.9,176.46,Normal
18312,0,0.817745312169438,0,2.74480527978777,3.40452226005207,0.744305427498171,32.33,7.65,86570,27.1,247.32,Normal
563,,,12.4651429315947,1.76286233816333,27.7574877520433,0.538508902026132,33.35,7.82,9855,25.9,260.8,Shaded
13478,28.7423166989083,0.584624063211902,24.9427015183114,1.49822239656817,32.2141680448881,0.401856199258228,29,4.31,38083,41,124.99,Normal
14730,55.6850910007518,0.923570073628289,14.3487701385234,,64.0760565719033,0.606192893835505,24.35,1.94,90621,64,47.24,Normal
16911,45.1235849138622,0.53217930746399,2.75342984828683,1.84776911993938,49.2905476991973,0.503943695408109,31.55,6.62,69171,35,208.86,Normal
12077,,0.643978757800119,10.4707752665285,1.67529472800617,41.6999230018064,0.536447126563765,31.71,1.13,59610,22.6,35.83,Normal
,,,,,,,17.58,0.01,35897,57.9,0.26,Open_Circuit
,,,,,,,25.33,3.68,18031,58.3,93.09,Dusted
15494,23.9846298332485,0.600120613236046,4.84544213820859,2.68296913166556,26.9373544397065,0.453931910091501,30.91,2.87,33102,43.7,88.71,Normal
8486,,0.663549399727302,0,0.787976281840191,19.8137714330097,0.552508281595495,20.14,2.18,24629,27.5,43.91,Dusted
1607,12.891248858691,0.736119309195471,0.973246728097498,0.280259209665905,16.3834349645473,0.507364928069299,24.95,6.51,54650,44.3,162.42,Normal
4739,28.696749076703,0.962169689843269,4.59017022858284,3.49296795791667,35.2035895883149,0.622862838431648,30.86,6.2,68409,26.8,191.33,Normal
,,,,,,,28.89,4.05,17124,56.5,117.12,Dusted
,,,,,,,18.28,3.63,19105,52.2,66.37,Dusted
13125,0,0.911879844759208,23.4704840563866,2.27962082793792,0,0.643497705383126,27.86,7.58,42277,50.5,211.18,Normal
,,,,,,,20.24,2.17,23309,54.7,43.97,Dusted
,,,,,,,34,0.15,70876,38.1,4.93,Open_Circuit
5573,20.5110088935319,0.691449638142999,12.2510475983866,3.19221697210225,25.5467127321986,0.571938105899359,32.01,2.24,21938,48.8,71.7,Dusted
,,,,,,,30.93,0.12,39488,31.9,3.68,Open_Circuit
4947,28.0588240951371,0.509202532188243,17.039136440468,4.32630797504607,35.6746300011641,0.578412307148274,20.22,2.97,50539,45.2,60.05,Normal
10250,38.7372201222974,0.508963953111769,0,0.0925500390957113,42.4569837441895,0.402132951568815,31.52,3.77,38830,61.2,118.83,Normal
,,,,,,,26.4,2.53,27063,40.2,66.81,Dusted
4705,26.4415757001567,0.570852005749396,12.8994248129151,1.95036394507439,33.049414508183,0.500748163138136,27.6,2.52,61137,61.5,69.55,Normal
11246,13.5876556922644,0.811427227064599,40.2322982523248,2.26730020706862,17.0537261240059,0.716880233536436,36.89,8,84716,62.4,295.12,Normal
,,,,,,,29.33,0.1,68594,31.9,3.03,Open_Circuit
16727,16.4524499626397,0.512632746998554,0,0.439426646090628,20.3519496557271,0.419667244124085,28.93,7.75,56833,41.6,224.21,Normal
,,,,,,,21.94,3.81,23016,30.7,83.5,Dusted
,,,,,,,23.07,0.06,76060,47.2,1.35,Open_Circuit
8257,25.2108753594306,0.814950390278163,10.6751970201788,0.0792820295752727,29.7273081959395,0.524655937778337,21.37,7.27,94575,59.2,155.36,Normal
18876,24.0795195281345,0.628478510574826,49.8263778018992,5.28580751952347,26.2199355858146,0.514225817364121,30.68,1.18,17444,60.9,36.2,Dusted
,,,,,,,27.71,0.03,78376,38.3,0.88,Open_Circuit
7747,44.3131593572162,0.786637098465631,9.33957093969988,2.30603973942354,46.2737191330332,0.586529152005269,21.91,2.59,81837,52.4,56.75,Normal
,,,,,,,22.72,4.39,23156,53.1,99.68,Dusted
,,,,,,,32.27,0.13,59718,36.4,4.32,Open_Circuit
5659,18.4573924602017,0.515073716139607,9.40316782029652,2.58617935729429,27.0053099957905,0.492477035894077,33.85,4.02,37803,37.1,136.08,Normal
2500,6.45262796574454,0.742033501242559,12.8507908380751,1.93779240645926,10.0908811534657,0.61289969880218,34.47,6.46,56489,59.8,222.68,Normal
9084,,0.454658471512679,19.6247690889506,2.05872113078733,30.9173187872186,0.448537465558866,26.24,1.57,55275,29.9,41.2,Normal
,,,,,,,20.96,0.04,81374,30.2,0.93,Open_Circuit
,,,,,,,28.89,4.65,18103,30.3,134.28,Dusted
,,,,,,,17.69,0.07,41102,51,1.31,Open_Circuit
,,,,,,,34.27,0.1,68324,58,3.4,Open_Circuit
11805,26.1438574449519,0.65891512333965,0,1.89599811365351,29.5614446928732,0.46079871267168,20.99,3.58,86740,27.1,75.14,Normal
11883,25.8320930930106,0.684465040839343,0,2.96205008591858,29.4687290062163,0.701589245837735,37.66,7.14,8870,40.8,268.89,Shaded
16631,34.8837815200166,0.644254756368921,0,1.20004663913773,40.1179631518428,0.296637839476382,27.15,3.97,31385,35.6,107.79,Normal
934,41.785743212202,0.644594775230279,4.75168810166189,,47.5595555834741,0.600343018611392,37.51,1.32,86151,36.4,49.51,Normal
8546,14.6705652813478,0.861232133966197,26.5153690766694,0.638935835274265,19.4774861859137,0.477413827058921,30.05,0.86,44947,20.2,25.84,Normal
,,,,,,,19.19,1.57,11504,30.7,30.09,Shaded
,,,,,,,25.6,3.4,12727,32.6,86.97,Shaded
13090,5.86870175825358,0.501536721471,39.664572391164,1.53752040198962,,0.511536251119236,25.15,5.33,32826,62.4,134.05,Normal
,,,,,,,27.78,0.02,71601,40.7,0.57,Open_Circuit
,,,,,,,31.56,0.05,65971,46.6,1.48,Open_Circuit
15333,19.3430314739065,0.729593748462505,13.0714642991452,1.21778643544908,26.2306990909796,0.384804061552134,32.97,3.81,8001,20.3,125.62,Shaded
948,32.7846844859831,0.658424748508315,0,1.3480305371752,,0.59953686005706,25.1,6.73,85977,62.3,168.92,Normal
10873,34.1960597667515,0.667673525015073,23.6120931950552,2.21571634981573,33.5187669343356,0.564460040007719,32.51,2.93,65955,40.5,95.25,Normal
,,,,,,,15.4,3.82,8515,35,58.8,Shaded
13056,31.798637851763,0.485549498905922,,,38.8927474055382,0.606607408229425,36.59,7.76,41819,50.6,283.94,Normal
8155,15.0201266538684,0.650477514088466,13.1351182694938,1.08438841011575,22.2783429151215,0.46154621385972,30.41,5.91,20638,25.2,179.72,Dusted
,,,,,,,29.86,1.58,9633,38.5,47.27,Shaded
8680,39.7959022419306,0.561634707054529,40.028248782192,1.00647595519537,42.5396775305798,0.583606657740823,31.78,6.6,54848,48.8,209.75,Normal
11636,37.5855337459784,0.638733648742274,8.17929503689574,1.82305333310533,44.1541883781521,0.472970937265716,19.02,2.48,46001,28.5,47.17,Normal
,,,,,,,21.65,0.01,59139,53.8,0.14,Open_Circuit
,,,,,,,18.02,0.06,49501,46.5,1.06,Open_Circuit
,,,,,,,15.53,2.64,6090,40.3,40.95,Shaded
8578,18.1860278724375,0.505540365097469,17.5384196610084,0.407331037053572,25.0664439569506,0.578386016829818,19.73,7.92,64786,60.4,156.26,Normal
,,,,,,,19.98,0.1,48202,40.4,2.02,Open_Circuit
5758,23.534813710594,0.908293034660466,33.2367377326021,2.1620543138874,31.6852711032375,0.586801397611186,34.11,6.04,98249,47.4,206.02,Normal
6346,54.6923540702961,0.702210728330983,36.6047497747084,,57.4830930845188,0.554972825893149,37.2,5.32,51008,47.2,197.9,Normal
,,,,,,,26.08,2.32,13200,52,60.4,Shaded
,,,,,,,15.51,2.48,11592,45.7,38.47,Shaded
9259,23.0341257550692,0.942269676663146,0,0.769290816705109,28.1584679049676,0.583727212254707,20.62,0.79,9966,55.5,16.29,Shaded
1878,9.11408074573079,0.862067129191494,0,2.35779452722873,12.5820130260432,0.677046453781735,29.04,6.73,91248,61.9,195.44,Normal
3682,19.7129426989409,0.76427164831481,6.60217288280605,,21.6034400252223,0,22.77,5.14,44142,48.5,117.04,Normal
5562,,0.933562451989134,50.4935437746454,2.52234062662357,,0.593637027908754,27.03,5.1,68745,38.5,137.85,Normal
,,,,,,,26.14,3.17,26396,52.6,82.87,Dusted
14714,24.7799857074743,0.667289030165564,13.122672435505,3.41601483468401,30.5318633749124,0.658939031585526,28.72,1.15,64555,23.6,33.03,Normal
9993,35.6237247970696,0.533453432970638,20.1172527316863,1.47271660437801,40.3605140700995,0.502145832158004,29.4,7.91,17366,30.4,232.55,Dusted
,,,,,,,17.59,3.01,3661,30,52.94,Shaded
8921,22.0356969896,0.685371394111942,32.8929117803503,2.49812004342957,26.9164469898104,0.585165017691915,32.23,1.16,45680,63.4,37.39,Normal
,,,,,,,25.63,0.02,81077,37.6,0.55,Open_Circuit
4308,30.6509289756618,0.402724367857706,0,0.196406523184818,30.7168343765964,0.405888442460902,25.51,7.5,69285,59.2,191.32,Normal
12269,0,0.826834891161588,21.20225559744,1.81871104465257,9.62085143487287,0.627010482812632,20.15,1.39,2084,24.8,28.01,Shaded
,,,,,,,15.28,0.07,36128,30.3,1.09,Open_Circuit
8170,29.1393612185273,0.535596434689169,9.2794329792402,0.646048063668941,31.8391080554823,0.421096159984076,27.83,6.35,66321,22.1,176.72,Normal
937,17.5224088287318,0.88925820894492,0,0.0116202371473583,23.296130020239,0.578231974796437,33.02,2.95,95211,29.2,97.41,Normal
11316,13.4073669433375,0.571551910587371,0,0.467890759884045,20.470447900945,0.312280724064118,25.49,1.61,87843,37.2,41.04,Normal
18502,21.0861793863431,0.886312277951832,0,1.08527027959901,27.1884541540455,0.509979633832037,28.72,6.94,60218,26.3,199.32,Normal
10323,17.3868525855095,0.461182649659327,0,,20.6361743427151,0.552222510922141,19.45,1.28,30058,21.8,24.9,Normal
,,,,,,,18.29,0.05,65988,34.5,0.85,Open_Circuit
,,,,,,,30.59,0.15,69408,27.1,4.56,Open_Circuit
2250,14.2873659713026,0.715293235089552,1.87455686533551,0.579865102498036,22.6092866413861,0.489595567229999,36.31,4.64,70322,41.8,168.48,Normal
,,,,,,,24.25,0.11,71128,53.6,2.74,Open_Circuit
10445,37.094029492503,0.585534980144035,23.5332317745393,1.5065100407077,41.2758644741242,0.514769738261266,30.2,1.4,35895,35.8,42.28,Normal
10049,12.5681809250643,0.516117673413534,29.8505254775399,3.07338541730905,15.0088238470793,0.535958419139449,34.18,2.09,40406,47.5,71.44,Normal
,,,,,,,15.12,0.11,71664,26.4,1.64,Open_Circuit
2957,0,0.949746596483525,31.0035395929533,2.12127959228016,7.08923846566823,0.628151258965803,19.37,4.38,79883,29.6,84.84,Normal
5114,6.78054627519269,0.944311144681782,31.2249010864179,3.5226109397248,6.25872371547977,0.744855111268852,26.59,3.36,28867,61.1,89.34,Dusted
12589,34.7807105941453,0.962124807343698,12.1364624150267,2.8228050063391,37.8063617778476,0.801479035285982,25.63,2.64,12869,32.9,67.66,Shaded
8660,52.1967616304996,0.933463896831307,0,0.419663264787464,57.4468105390308,0.516446211409504,34.09,3.52,32156,38.5,120,Normal
,,,,,,,27.01,0.12,71008,55,3.21,Open_Circuit
17340,29.1580463702602,0.872741910940052,0,1.28245361747661,35.6962181936221,0.374006477597198,33.7,6.63,36640,55.4,223.43,Normal
,,,,,,,18.54,0.03,84376,28.2,0.63,Open_Circuit
18072,51.9286707652431,0.892550909480106,0,1.42033640531339,56.4411560924215,0.704055664417923,19.97,7.4,84758,58.9,147.78,Normal
,,,,,,,19.1,2.7,21609,36.8,51.57,Dusted
,,,,,,,34.73,0.01,38598,36.4,0.18,Open_Circuit
,,,,,,,17.89,0.12,81171,58.5,2.18,Open_Circuit
,,,,,,,30.02,0.06,78183,31.3,1.85,Open_Circuit
2281,53.8009691001714,,0,2.1784577340642,64.0621652862211,0,22.65,5.87,21969,30.8,132.96,Dusted
7234,27.2309199392712,0.661789034882815,16.7420370608859,0.967901828933093,33.249554328453,0.592009110210325,18.3,7.22,43129,33.2,132.13,Normal
,,,,,,,31.5,3.75,27193,37.5,118.2,Dusted
,,,,,,,23.77,4.85,18709,30.9,115.28,Dusted
,,,,,,,28.8,0.05,75436,52.8,1.43,Open_Circuit
11281,33.3527914840924,0.45108146929329,14.0462395168985,0.0871721467520911,39.6059561174645,0.571187855205001,36.66,3.64,64613,49.1,133.44,Normal
,,,,,,,18.06,0.13,78098,32.7,2.39,Open_Circuit
9284,16.933364629983,0.75219051604686,15.027474119005,1.57509226075917,19.5526733491765,0.771099491249643,19.99,5.83,39031,38.8,116.54,Normal
,,,,,,,21.61,4.62,22640,39.2,99.76,Dusted
11347,45.5500140412613,0.466304943488825,49.8939692739014,0.864052082071077,50.986419804119,0.454685030742761,30.95,5.5,4591,44.4,170.22,Shaded
7415,25.5584569322028,0.820764979724851,14.7993487905782,0.396643977011693,33.8127386311185,0.352156956156467,19.25,7.61,13944,47.4,146.49,Shaded
4228,36.6060559214357,,0,1.94341773715043,41.6452207435606,0.358115433016646,28.26,3.95,77367,29.3,111.63,Normal
4686,14.6744098386748,0.4292492285657,20.422541095799,0.992083982729319,19.2921293267635,0.480297068400092,21.33,7.53,51027,56.8,160.61,Normal
,,,,,,,34.11,0.1,31050,54.8,3.37,Open_Circuit
6926,,0.948187452790142,37.4564602535451,1.1930612156445,38.9753818391709,0.453994375817535,23.93,4.06,2094,34.2,97.16,Shaded
14416,1.55345977866346,0.87540352112819,4.81729143597863,3.42215777165047,6.67288838302717,0.641740100447897,29.84,4.84,2689,63.2,144.43,Shaded
,,,,,,,21.44,3.53,15386,34.1,75.68,Dusted
6734,21.3060692769819,0.593263124644571,6.41095816875976,1.59878718327042,27.7072700763077,0.565712475501796,31.73,6.54,75231,21.3,207.51,Normal
18908,16.5361539081254,0.833573977375402,25.6794941579848,3.88314591362225,24.9187227101236,0.477788519179486,26.72,4.89,38148,43,130.66,Normal
13061,38.1283633794884,0.499288836399934,42.2289997751658,3.61314750808419,44.3359024322755,0.479194519846545,34.99,5.98,87767,59.3,209.24,Normal
7872,40.6874326694496,0.71186238097742,0,2.47738165749704,43.6369716541722,0.528961693766355,32.11,5.4,88843,44.9,173.39,Normal
15098,32.0304445365807,0.586299959160291,27.9871875112588,2.12711127036563,45.5869809188852,0.434217492570077,22.16,7.07,90991,40.1,156.67,Normal
4223,39.16623569224,0.611437112464887,40.0586744947259,1.31792568683287,43.8151253557966,0.43269534837611,37.3,7.5,67439,32.5,279.75,Normal
9898,31.285521892417,0.885921316006197,13.0883134941675,0.723816091974947,39.449181855328,0.7727917623876,35.12,6.19,39024,38.2,217.39,Normal
19781,29.9329268239063,0.694161844562639,27.1011821765763,1.9375352427478,35.0712782366054,0.516909261490051,26.85,0.62,90959,46.7,16.65,Normal
,,,,,,,21.92,3.22,10772,31.5,70.63,Shaded
17565,37.5289379829346,0.422301454073046,0,2.00181050555411,41.7566284256203,0.50022082791817,19.57,0.89,40230,35.8,17.42,Normal
19509,40.7677635693766,0.682568795515089,18.4758478383942,0.0291670232672345,40.3078845385035,0.579335081720094,31.15,0.37,98829,39.9,11.53,Normal
4780,25.2424147855709,,22.1165287162096,,30.2890164801074,0.48373721079185,34.32,5.75,14176,59.9,197.34,Shaded
,,,,,,,27.93,2.48,22246,54.7,69.18,Dusted
,,,,,,,16.63,0.08,54069,30.7,1.36,Open_Circuit
6051,11.0325165831054,0.921873514634419,7.30563867231245,1.80507279595592,12.6837631624557,0.646082365848832,32.93,3.04,87863,30.9,100.11,Normal
2168,26.9321859568011,0.612249058197394,0,2.71891581154766,32.1779493646049,0.405888817578464,20.47,2.26,30553,33.4,46.26,Normal
,,,,,,,31.9,3.93,23767,32.8,125.26,Dusted
,,,,,,,15.9,0.03,54743,53.6,0.44,Open_Circuit
,,,,,,,21.82,2.22,20485,40.6,48.41,Dusted
,,,,,,,23.27,2.38,5905,44.8,55.46,Shaded
9621,,0.426923472211431,28.2041011431833,2.99993360996163,41.1324054816982,0.545383983784263,27.16,1.22,39296,24.6,33.14,Normal
13284,15.8543066519657,0.49860613207542,72.7781331739389,1.96110804352552,24.1600014977116,0.543416690836515,30.32,5.72,21789,24.3,173.43,Dusted
8274,33.1203788860846,0.920842337822397,0,1.48235530507003,32.8922070063334,0.738987265439424,21.87,3.27,66756,42.7,71.51,Normal
,,,,,,,23.78,0.06,66763,48.3,1.51,Open_Circuit
9882,33.1508313771139,0.430443258512806,0,1.03641313997992,37.8472593423274,0.497900122882615,21.55,5.61,32292,34.8,120.9,Normal
17373,,0.46410236817565,38.7843859169118,2.85929821237643,58.0761411904256,0.518031051797545,30.42,5.96,76407,40.8,181.3,Normal
,,,,,,,28.49,4.55,23124,35.7,129.51,Dusted
2770,19.1817091843898,0.620818837268903,6.60223067907129,0.783716844840839,20.0481752318639,0.646050106443132,19.56,5.67,71941,29.5,110.91,Normal
9976,28.2451282134381,,34.1287932868266,3.46385865238763,28.1926283067457,0.538381218409726,30.11,4.6,73323,49.4,138.51,Normal
,,,,,,,26.46,1.79,13764,40,47.48,Shaded
2569,21.5901347916401,0.503685286091928,57.0453515595215,3.07972668175908,28.2761165124956,0.427868258544765,32.51,7.3,95927,44.9,237.32,Normal
1041,11.2626926800707,0.514652377442733,0,1.9604310436958,,0.540029286661784,33.37,7.97,86850,27.2,265.96,Normal
13959,33.2521147025656,0.567521279424291,2.84051761025369,0.61395915509665,33.2939854603506,0.529664134214448,18.82,3.82,30457,30.1,71.89,Normal
,,,,,,,29.48,2.44,5242,42.6,71.8,Shaded
18418,10.2996722384273,0.752734004966337,0,1.19901306218675,17.3937919279834,0.623068141808301,33.68,5.66,26435,64.3,190.63,Dusted
16349,50.0807618272896,0.551742647248826,0,1.51712497542802,49.6689171733776,0.449014795638131,27.05,4.89,70864,35.5,132.27,Normal
14244,37.3156586908532,0.502144749176881,25.0062958543322,0.680651355588167,42.5151208659726,0.477860905107519,28.7,2.84,60026,32.4,81.51,Normal
,,,,,,,21.15,3.81,2153,29.8,80.5,Shaded
224,48.3386568742594,0.477678561341403,2.7480004644555,3.39557993032265,49.7656188650057,0.431557348911279,18.08,3.95,58252,53.7,71.42,Normal
,,,,,,,21.3,2.39,23710,51,50.82,Dusted
,,,,,,,15.03,2.83,4910,50.3,42.48,Shaded
2824,24.1810698207442,0.561989177899552,0,0.402900874296815,32.3315594750648,0,32.53,6.83,38560,41.3,222.18,Normal
3431,21.3734033664773,0.652745280150609,0,1.08889872611129,24.8745289656145,0.556119020303184,27.21,3.11,74127,40.9,84.62,Normal
,,,,,,,24,0.05,79827,49.1,1.28,Open_Circuit
4165,42.6804465052116,0.65884262226298,0,1.26767661279922,,0.530624597937316,27.87,1.61,76352,46.7,44.87,Normal
8442,,0.652878925982101,49.721380349581,4.59220142237257,49.7768965358976,0.64425801335122,25.61,0.44,85704,26.2,11.27,Normal
,,,,,,,26.21,0.01,75952,52.9,0.18,Open_Circuit
2159,36.0841473099867,0.481502914537939,11.7813740888004,0.149911171857485,39.4768327942702,0.411158337263939,36.25,0.66,37539,45.1,23.92,Normal
,,,,,,,24.09,0.08,56136,41.2,1.88,Open_Circuit
,,,,,,,30.55,0.04,47498,29.9,1.09,Open_Circuit
,,,,,,,26.46,0.13,70094,48.6,3.46,Open_Circuit
,,,,,,,20.34,0.11,69432,58.2,2.33,Open_Circuit
11785,33.1060146514,0.568982113885303,40.2551190154792,1.84007120656022,44.2370237261385,0.63654147403894,23.6,7.83,81488,49.2,184.79,Normal
5141,24.5506038068324,0.975227654970757,3.94907703247125,1.63445585650153,,0.224859327249148,27.06,2.07,32347,31.9,56.01,Normal
7617,34.9292886846581,0.71506283041061,29.0198915727051,1.37435707530695,38.6792973875834,0.564734640978211,18.83,0.54,23440,39.7,10.17,Dusted
17197,47.9809048214018,0.834466039972664,30.0444279070587,0.975953948534184,51.2074888703175,0.530646952051686,19.41,7.33,92698,37.4,142.28,Normal
,,,,,,,31.07,4.17,20969,50.8,129.43,Dusted
,,,,,,,22.06,0.12,53819,49.5,2.69,Open_Circuit
19697,34.6006536675061,0.74621611524769,,1.47519330071105,36.0039396889941,0.381286469589514,23.32,1.31,99657,57.6,30.55,Normal
,,,,,,,15.71,2.46,8443,52.9,38.7,Shaded
8260,20.5745949679508,0.55614127428404,0,0.817518374283123,23.8597165230172,0.392091934141875,20.76,0.75,52046,44.5,15.57,Normal
9720,27.5610340574839,0.880506745257574,31.5581603999867,1.86915328299922,28.2809908566624,0.70978163217879,22.89,4.19,97572,54,95.91,Normal
18627,21.7650664249532,0.931939219990795,18.5969325221929,1.45061807717276,21.5493001505498,0.748744306908209,29.25,0.95,53302,63.6,27.79,Normal
,,,,,,,19.73,0.09,73889,47.6,1.74,Open_Circuit
17308,40.1252963045848,0.930875728438884,3.03993810265091,1.37143022704194,43.6322439949133,0.589511170414136,34.87,4.92,93499,36.9,171.56,Normal
,,,,,,,27.06,0.07,62170,39.2,1.88,Open_Circuit
18599,23.4488115955928,0.87929325202895,50.9767692114515,0.982672184460581,26.5459401182502,0.691022000800213,19.73,7.81,62773,36.2,154.09,Normal
14609,23.9820608536957,0.464248884367805,0,2.71391971901048,26.782268960427,0.521444160268965,36.96,1.42,52170,35.9,52.48,Normal
5993,15.4856587182799,0.858106131337216,42.2934363411576,2.59568126692436,16.6555268800257,0.630017741451523,35.45,6.15,57142,58.4,218.02,Normal
,,,,,,,15.53,0.1,77919,50.9,1.5,Open_Circuit
6627,16.4821736312594,0.472468428488515,0,0.166759953656778,23.8321633322261,0.444575041086412,25.15,0.99,93456,45.6,24.9,Normal
16173,30.7183957448531,0.921295374953034,17.478398782182,1.52999278650485,35.2571885350672,0.428234018019247,22.15,3.15,66595,51,69.77,Normal
,,,,,,,21.86,3.17,3143,45.2,69.34,Shaded
205,13.9963582907609,0.648574407880949,,1.79896022455007,14.9196491576826,0.507061880795683,19.13,1.1,11616,63.5,21.04,Shaded
